ManufacturerID,Manufacturer,Category,Segment,ProductID,Product,IsCompeteHide
4,Currus,Rural,Productivity,1933,Currus RP-08,N
4,Currus,Rural,Productivity,1934,Currus RP-09,N
4,Currus,Rural,Productivity,1935,Currus RP-10,N
4,Currus,Rural,Productivity,1936,Currus RP-11,N
4,Currus,Rural,Productivity,1937,Currus RP-12,N
4,Currus,Rural,Productivity,1938,Currus RP-13,N
4,Currus,Rural,Productivity,1939,Currus RP-14,N
4,Currus,Rural,Productivity,1940,Currus RP-15,N
4,Currus,Rural,Productivity,1941,Currus RP-16,N
4,Currus,Rural,Productivity,1942,Currus RP-17,N
4,Currus,Rural,Productivity,1943,Currus RP-18,N
4,Currus,Rural,Productivity,1944,Currus RP-19,N
4,Currus,Rural,Productivity,1945,Currus RP-20,N
4,Currus,Rural,Productivity,1946,Currus RP-21,N
4,Currus,Rural,Productivity,1947,Currus RP-22,N
4,Currus,Rural,Productivity,1948,Currus RP-23,N
4,Currus,Rural,Productivity,1949,Currus RP-24,N
4,Currus,Rural,Productivity,1950,Currus RP-25,N
4,Currus,Rural,Productivity,1951,Currus RP-26,N
4,Currus,Rural,Productivity,1952,Currus RP-27,N
4,Currus,Rural,Productivity,1953,Currus RP-28,N
4,Currus,Rural,Productivity,1954,Currus RP-29,N
4,Currus,Rural,Productivity,1955,Currus RP-30,N
4,Currus,Rural,Productivity,1956,Currus RP-31,N
4,Currus,Rural,Productivity,1957,Currus RP-32,N
4,Currus,Rural,Productivity,1958,Currus RP-33,N
4,Currus,Rural,Productivity,1959,Currus RP-34,N
4,Currus,Rural,Productivity,1960,Currus RP-35,N
4,Currus,Rural,Productivity,1961,Currus RP-36,N
4,Currus,Rural,Productivity,1962,Currus RP-37,N
4,Currus,Rural,Productivity,1963,Currus RP-38,N
4,Currus,Rural,Productivity,1964,Currus RP-39,N
4,Currus,Rural,Productivity,1965,Currus RP-40,N
4,Currus,Rural,Productivity,1966,Currus RP-41,N
4,Currus,Rural,Productivity,1967,Currus RP-42,N
4,Currus,Rural,Productivity,1968,Currus RP-43,N
4,Currus,Rural,Productivity,1969,Currus RP-44,N
4,Currus,Rural,Productivity,1970,Currus RP-45,N
4,Currus,Rural,Productivity,1971,Currus RP-46,N
4,Currus,Rural,Productivity,1972,Currus RP-47,N
4,Currus,Rural,Productivity,1973,Currus RP-48,N
4,Currus,Rural,Productivity,1974,Currus RP-49,N
4,Currus,Rural,Productivity,1975,Currus RP-50,N
4,Currus,Rural,Productivity,1976,Currus RP-51,N
4,Currus,Rural,Productivity,1977,Currus RP-52,N
4,Currus,Rural,Productivity,1978,Currus RP-53,N
4,Currus,Rural,Productivity,1979,Currus RP-54,N
4,Currus,Rural,Productivity,1980,Currus RP-55,N
4,Currus,Rural,Productivity,1981,Currus RP-56,N
4,Currus,Rural,Select,1982,Currus RS-01,N
4,Currus,Rural,Select,1983,Currus RS-02,N
4,Currus,Rural,Select,1984,Currus RS-03,N
4,Currus,Rural,Select,1985,Currus RS-04,N
4,Currus,Rural,Select,1986,Currus RS-05,N
4,Currus,Rural,Select,1987,Currus RS-06,N
4,Currus,Rural,Select,1988,Currus RS-07,N
4,Currus,Rural,Select,1989,Currus RS-08,N
4,Currus,Rural,Select,1990,Currus RS-09,N
4,Currus,Rural,Select,1991,Currus RS-10,N
4,Currus,Rural,Select,1992,Currus RS-11,N
4,Currus,Rural,Select,1993,Currus RS-12,N
4,Currus,Urban,Moderation,1994,Currus UM-01,Y
4,Currus,Urban,Moderation,1995,Currus UM-02,Y
4,Currus,Urban,Moderation,1996,Currus UM-03,Y
4,Currus,Urban,Moderation,1997,Currus UM-04,Y
4,Currus,Urban,Regular,1998,Currus UR-01,N
4,Currus,Urban,Regular,1999,Currus UR-02,N
4,Currus,Urban,Regular,2000,Currus UR-03,N
4,Currus,Urban,Regular,2001,Currus UR-04,N
4,Currus,Urban,Regular,2002,Currus UR-05,N
4,Currus,Urban,Regular,2003,Currus UR-06,N
4,Currus,Urban,Regular,2004,Currus UR-07,Y
4,Currus,Urban,Regular,2005,Currus UR-08,Y
4,Currus,Urban,Regular,2006,Currus UR-09,Y
4,Currus,Urban,Regular,2007,Currus UR-10,Y
4,Currus,Urban,Regular,2008,Currus UR-11,Y
4,Currus,Urban,Regular,2009,Currus UR-12,Y
4,Currus,Urban,Regular,2010,Currus UR-13,N
4,Currus,Urban,Regular,2011,Currus UR-14,N
4,Currus,Urban,Regular,2012,Currus UR-15,N
4,Currus,Urban,Regular,2013,Currus UR-16,N
4,Currus,Urban,Regular,2014,Currus UR-17,N
4,Currus,Urban,Regular,2015,Currus UR-18,N
4,Currus,Urban,Regular,2016,Currus UR-19,N
4,Currus,Urban,Regular,2017,Currus UR-20,Y
4,Currus,Urban,Regular,2018,Currus UR-21,Y
4,Currus,Urban,Regular,2019,Currus UR-22,Y
4,Currus,Urban,Regular,2020,Currus UR-23,Y
4,Currus,Urban,Regular,2021,Currus UR-24,Y
4,Currus,Urban,Regular,2022,Currus UR-25,Y
4,Currus,Urban,Regular,2023,Currus UR-26,Y
4,Currus,Urban,Regular,2024,Currus UR-27,Y
4,Currus,Urban,Regular,2025,Currus UR-28,Y
4,Currus,Urban,Regular,2026,Currus UR-29,Y
4,Currus,Urban,Regular,2027,Currus UR-30,N
4,Currus,Urban,Regular,2028,Currus UR-31,N
4,Currus,Urban,Regular,2029,Currus UR-32,Y
4,Currus,Urban,Regular,2030,Currus UR-33,Y
4,Currus,Urban,Regular,2031,Currus UR-34,Y
4,Currus,Urban,Regular,2032,Currus UR-35,N
4,Currus,Urban,Regular,2033,Currus UR-36,N
4,Currus,Urban,Regular,2034,Currus UR-37,Y
4,Currus,Urban,Regular,2035,Currus UR-38,N
4,Currus,Urban,Regular,2036,Currus UR-39,Y
4,Currus,Urban,Regular,2037,Currus UR-40,Y
4,Currus,Urban,Regular,2038,Currus UR-41,Y
4,Currus,Urban,Regular,2039,Currus UR-42,N
4,Currus,Urban,Regular,2040,Currus UR-43,Y
4,Currus,Urban,Extreme,2041,Currus UE-01,N
4,Currus,Urban,Extreme,2042,Currus UE-02,N
4,Currus,Urban,Extreme,2043,Currus UE-03,N
4,Currus,Urban,Extreme,2044,Currus UE-04,N
4,Currus,Urban,Extreme,2045,Currus UE-05,N
4,Currus,Urban,Extreme,2046,Currus UE-06,N
4,Currus,Urban,Extreme,2047,Currus UE-07,N
4,Currus,Urban,Extreme,2048,Currus UE-08,N
4,Currus,Urban,Extreme,2049,Currus UE-09,N
4,Currus,Urban,Extreme,2050,Currus UE-10,N
4,Currus,Urban,Extreme,2051,Currus UE-11,N
4,Currus,Urban,Extreme,2052,Currus UE-12,N
4,Currus,Urban,Extreme,2053,Currus UE-13,N
4,Currus,Urban,Extreme,2054,Currus UE-14,N
4,Currus,Urban,Extreme,2055,Currus UE-15,N
4,Currus,Urban,Extreme,2056,Currus UE-16,N
4,Currus,Urban,Extreme,2057,Currus UE-17,N
4,Currus,Urban,Extreme,2058,Currus UE-18,N
4,Currus,Urban,Extreme,2059,Currus UE-19,N
4,Currus,Urban,Extreme,2060,Currus UE-20,N
4,Currus,Urban,Extreme,2061,Currus UE-21,N
4,Currus,Urban,Extreme,2062,Currus UE-22,N
4,Currus,Urban,Extreme,2063,Currus UE-23,N
4,Currus,Urban,Extreme,2064,Currus UE-24,N
4,Currus,Urban,Extreme,2065,Currus UE-25,N
4,Currus,Urban,Convenience,2066,Currus UC-01,N
4,Currus,Urban,Convenience,2067,Currus UC-02,N
4,Currus,Urban,Convenience,2068,Currus UC-03,N
4,Currus,Urban,Convenience,2069,Currus UC-04,N
4,Currus,Urban,Convenience,2070,Currus UC-05,N
4,Currus,Urban,Convenience,2071,Currus UC-06,N
4,Currus,Urban,Convenience,2072,Currus UC-07,N
4,Currus,Urban,Convenience,2073,Currus UC-08,N
4,Currus,Urban,Convenience,2074,Currus UC-09,N
4,Currus,Urban,Convenience,2075,Currus UC-10,N
4,Currus,Urban,Convenience,2076,Currus UC-11,N
4,Currus,Urban,Convenience,2077,Currus UC-12,N
4,Currus,Urban,Convenience,2078,Currus UC-13,N
4,Currus,Urban,Convenience,2079,Currus UC-14,N
4,Currus,Urban,Convenience,2080,Currus UC-15,N
4,Currus,Urban,Convenience,2081,Currus UC-16,N
4,Currus,Urban,Convenience,2082,Currus UC-17,N
4,Currus,Urban,Convenience,2083,Currus UC-18,N
4,Currus,Urban,Convenience,2084,Currus UC-19,N
4,Currus,Urban,Convenience,2085,Currus UC-20,N
4,Currus,Urban,Convenience,2086,Currus UC-21,N
4,Currus,Urban,Convenience,2087,Currus UC-22,N
4,Currus,Urban,Convenience,2088,Currus UC-23,N
4,Currus,Urban,Convenience,2089,Currus UC-24,N
4,Currus,Urban,Convenience,2090,Currus UC-25,N
4,Currus,Urban,Convenience,2091,Currus UC-26,N
4,Currus,Urban,Convenience,2092,Currus UC-27,N
4,Currus,Urban,Convenience,2093,Currus UC-28,N
4,Currus,Urban,Convenience,2094,Currus UC-29,N
4,Currus,Urban,Convenience,2095,Currus UC-30,N
4,Currus,Urban,Convenience,2096,Currus UC-31,N
4,Currus,Youth,Youth,2097,Currus YY-01,N
4,Currus,Youth,Youth,2098,Currus YY-02,N
4,Currus,Youth,Youth,2099,Currus YY-03,Y
4,Currus,Youth,Youth,2100,Currus YY-04,Y
4,Currus,Youth,Youth,2101,Currus YY-05,N
5,Fama,Mix,All Season,211,Fama MA-01,N
5,Fama,Mix,All Season,212,Fama MA-02,N
5,Fama,Rural,Productivity,213,Fama RP-01,N
5,Fama,Rural,Productivity,214,Fama RP-02,N
5,Fama,Rural,Productivity,215,Fama RP-03,N
5,Fama,Rural,Productivity,216,Fama RP-04,N
5,Fama,Rural,Productivity,217,Fama RP-05,N
5,Fama,Rural,Productivity,218,Fama RP-06,N
5,Fama,Rural,Productivity,219,Fama RP-07,N
5,Fama,Rural,Productivity,220,Fama RP-08,N
5,Fama,Rural,Productivity,221,Fama RP-09,N
5,Fama,Rural,Productivity,222,Fama RP-10,N
5,Fama,Urban,Moderation,223,Fama UM-01,Y
5,Fama,Urban,Moderation,224,Fama UM-02,Y
5,Fama,Urban,Moderation,225,Fama UM-03,Y
5,Fama,Urban,Moderation,226,Fama UM-04,Y
5,Fama,Urban,Moderation,227,Fama UM-05,Y
5,Fama,Urban,Moderation,228,Fama UM-06,Y
5,Fama,Urban,Regular,229,Fama UR-01,Y
5,Fama,Urban,Regular,230,Fama UR-02,Y
5,Fama,Urban,Regular,231,Fama UR-03,Y
5,Fama,Urban,Regular,232,Fama UR-04,Y
5,Fama,Urban,Regular,233,Fama UR-05,Y
5,Fama,Urban,Regular,234,Fama UR-06,Y
5,Fama,Urban,Regular,235,Fama UR-07,Y
5,Fama,Urban,Regular,236,Fama UR-08,Y
5,Fama,Urban,Regular,237,Fama UR-09,Y
5,Fama,Urban,Regular,238,Fama UR-10,Y
5,Fama,Urban,Regular,239,Fama UR-11,Y
5,Fama,Urban,Regular,240,Fama UR-12,Y
5,Fama,Urban,Regular,241,Fama UR-13,Y
5,Fama,Urban,Regular,242,Fama UR-14,N
5,Fama,Urban,Regular,243,Fama UR-15,N
5,Fama,Urban,Regular,244,Fama UR-16,N
5,Fama,Urban,Regular,245,Fama UR-17,Y
5,Fama,Urban,Regular,246,Fama UR-18,Y
5,Fama,Urban,Regular,247,Fama UR-19,Y
5,Fama,Urban,Regular,248,Fama UR-20,Y
5,Fama,Urban,Regular,249,Fama UR-21,Y
5,Fama,Urban,Regular,250,Fama UR-22,Y
5,Fama,Urban,Regular,251,Fama UR-23,Y
5,Fama,Urban,Regular,252,Fama UR-24,Y
5,Fama,Urban,Regular,253,Fama UR-25,Y
5,Fama,Urban,Regular,254,Fama UR-26,Y
5,Fama,Urban,Regular,255,Fama UR-27,Y
5,Fama,Urban,Regular,256,Fama UR-28,Y
5,Fama,Urban,Regular,257,Fama UR-29,Y
5,Fama,Urban,Regular,258,Fama UR-30,Y
5,Fama,Urban,Regular,259,Fama UR-31,Y
5,Fama,Urban,Regular,260,Fama UR-32,Y
5,Fama,Urban,Regular,261,Fama UR-33,Y
5,Fama,Urban,Regular,262,Fama UR-34,Y
5,Fama,Urban,Regular,263,Fama UR-35,Y
5,Fama,Urban,Regular,264,Fama UR-36,Y
5,Fama,Urban,Regular,265,Fama UR-37,Y
5,Fama,Urban,Regular,266,Fama UR-38,Y
5,Fama,Urban,Regular,267,Fama UR-39,Y
5,Fama,Urban,Regular,268,Fama UR-40,Y
5,Fama,Urban,Regular,269,Fama UR-41,Y
5,Fama,Urban,Regular,270,Fama UR-42,Y
5,Fama,Urban,Regular,271,Fama UR-43,Y
5,Fama,Urban,Regular,272,Fama UR-44,Y
5,Fama,Urban,Regular,273,Fama UR-45,Y
5,Fama,Urban,Regular,274,Fama UR-46,Y
5,Fama,Urban,Regular,275,Fama UR-47,Y
5,Fama,Urban,Regular,276,Fama UR-48,Y
5,Fama,Urban,Regular,277,Fama UR-49,Y
5,Fama,Urban,Regular,278,Fama UR-50,Y
5,Fama,Urban,Regular,279,Fama UR-51,Y
5,Fama,Urban,Extreme,280,Fama UE-01,N
5,Fama,Urban,Extreme,281,Fama UE-02,N
5,Fama,Urban,Extreme,282,Fama UE-03,N
5,Fama,Urban,Extreme,283,Fama UE-04,N
5,Fama,Urban,Extreme,284,Fama UE-05,N
5,Fama,Urban,Extreme,285,Fama UE-06,N
5,Fama,Urban,Extreme,286,Fama UE-07,N
5,Fama,Urban,Extreme,287,Fama UE-08,N
5,Fama,Urban,Extreme,288,Fama UE-09,N
5,Fama,Urban,Extreme,289,Fama UE-10,N
5,Fama,Urban,Extreme,290,Fama UE-11,N
5,Fama,Urban,Extreme,291,Fama UE-12,N
5,Fama,Urban,Extreme,292,Fama UE-13,N
5,Fama,Urban,Extreme,293,Fama UE-14,N
5,Fama,Urban,Extreme,294,Fama UE-15,N
5,Fama,Urban,Extreme,295,Fama UE-16,N
5,Fama,Urban,Extreme,296,Fama UE-17,N
5,Fama,Urban,Extreme,297,Fama UE-18,N
5,Fama,Urban,Extreme,298,Fama UE-19,N
5,Fama,Urban,Extreme,299,Fama UE-20,N
5,Fama,Urban,Extreme,300,Fama UE-21,N
5,Fama,Urban,Extreme,301,Fama UE-22,N
5,Fama,Urban,Extreme,302,Fama UE-23,N
5,Fama,Urban,Extreme,303,Fama UE-24,N
5,Fama,Urban,Extreme,304,Fama UE-25,N
5,Fama,Urban,Extreme,305,Fama UE-26,N
5,Fama,Urban,Extreme,306,Fama UE-27,N
5,Fama,Urban,Extreme,307,Fama UE-28,N
5,Fama,Urban,Extreme,308,Fama UE-29,N
5,Fama,Urban,Extreme,309,Fama UE-30,N
5,Fama,Urban,Extreme,310,Fama UE-31,N
5,Fama,Urban,Extreme,311,Fama UE-32,N
5,Fama,Urban,Extreme,312,Fama UE-33,N
5,Fama,Urban,Extreme,313,Fama UE-34,N
5,Fama,Urban,Extreme,314,Fama UE-35,N
5,Fama,Urban,Extreme,315,Fama UE-36,N
5,Fama,Urban,Extreme,316,Fama UE-37,N
5,Fama,Urban,Extreme,317,Fama UE-38,N
5,Fama,Urban,Extreme,318,Fama UE-39,N
5,Fama,Urban,Extreme,319,Fama UE-40,N
5,Fama,Urban,Extreme,320,Fama UE-41,N
5,Fama,Urban,Extreme,321,Fama UE-42,N
5,Fama,Urban,Extreme,322,Fama UE-43,N
5,Fama,Urban,Extreme,323,Fama UE-44,N
5,Fama,Urban,Extreme,324,Fama UE-45,N
5,Fama,Urban,Extreme,325,Fama UE-46,N
5,Fama,Urban,Extreme,326,Fama UE-47,N
5,Fama,Urban,Extreme,327,Fama UE-48,N
5,Fama,Urban,Extreme,328,Fama UE-49,N
5,Fama,Urban,Extreme,329,Fama UE-50,N
5,Fama,Urban,Extreme,330,Fama UE-51,N
5,Fama,Urban,Extreme,331,Fama UE-52,N
5,Fama,Urban,Extreme,332,Fama UE-53,N
5,Fama,Urban,Extreme,333,Fama UE-54,N
5,Fama,Urban,Extreme,334,Fama UE-55,N
5,Fama,Urban,Extreme,335,Fama UE-56,N
5,Fama,Urban,Extreme,336,Fama UE-57,N
5,Fama,Urban,Extreme,337,Fama UE-58,N
5,Fama,Urban,Extreme,338,Fama UE-59,N
5,Fama,Urban,Extreme,339,Fama UE-60,N
5,Fama,Urban,Extreme,340,Fama UE-61,N
5,Fama,Urban,Extreme,341,Fama UE-62,N
5,Fama,Urban,Extreme,342,Fama UE-63,N
5,Fama,Urban,Extreme,343,Fama UE-64,N
5,Fama,Urban,Extreme,344,Fama UE-65,N
5,Fama,Urban,Extreme,345,Fama UE-66,N
5,Fama,Urban,Extreme,346,Fama UE-67,N
5,Fama,Urban,Extreme,347,Fama UE-68,N
5,Fama,Urban,Extreme,348,Fama UE-69,N
5,Fama,Urban,Extreme,349,Fama UE-70,N
5,Fama,Urban,Extreme,350,Fama UE-71,N
5,Fama,Urban,Extreme,351,Fama UE-72,N
5,Fama,Urban,Extreme,352,Fama UE-73,N
5,Fama,Urban,Extreme,353,Fama UE-74,N
5,Fama,Urban,Extreme,354,Fama UE-75,N
5,Fama,Urban,Extreme,355,Fama UE-76,N
5,Fama,Urban,Extreme,356,Fama UE-77,N
5,Fama,Urban,Extreme,357,Fama UE-78,N
5,Fama,Urban,Extreme,358,Fama UE-79,N
5,Fama,Urban,Extreme,359,Fama UE-80,N
5,Fama,Urban,Extreme,360,Fama UE-81,N
5,Fama,Urban,Extreme,361,Fama UE-82,N
5,Fama,Urban,Extreme,362,Fama UE-83,N
5,Fama,Urban,Extreme,363,Fama UE-84,N
5,Fama,Urban,Extreme,364,Fama UE-85,N
5,Fama,Urban,Extreme,365,Fama UE-86,N
5,Fama,Urban,Extreme,366,Fama UE-87,N
5,Fama,Urban,Extreme,367,Fama UE-88,N
5,Fama,Urban,Extreme,368,Fama UE-89,N
5,Fama,Urban,Extreme,369,Fama UE-90,N
5,Fama,Urban,Extreme,370,Fama UE-91,N
5,Fama,Urban,Extreme,371,Fama UE-92,N
5,Fama,Urban,Extreme,372,Fama UE-93,N
5,Fama,Urban,Extreme,373,Fama UE-94,N
5,Fama,Urban,Extreme,374,Fama UE-95,N
5,Fama,Urban,Extreme,375,Fama UE-96,N
5,Fama,Urban,Extreme,376,Fama UE-97,N
5,Fama,Urban,Extreme,377,Fama UE-98,N
5,Fama,Urban,Extreme,378,Fama UE-99,N
5,Fama,Urban,Extreme,379,Fama UE-00,N
5,Fama,Urban,Extreme,380,Fama UE-01,N
5,Fama,Urban,Extreme,381,Fama UE-02,N
5,Fama,Urban,Extreme,382,Fama UE-03,N
5,Fama,Urban,Extreme,383,Fama UE-04,N
5,Fama,Urban,Extreme,384,Fama UE-05,N
5,Fama,Urban,Extreme,385,Fama UE-06,N
5,Fama,Urban,Extreme,386,Fama UE-07,N
5,Fama,Urban,Convenience,387,Fama UC-01,N
5,Fama,Urban,Convenience,388,Fama UC-02,N
5,Fama,Urban,Convenience,389,Fama UC-03,N
5,Fama,Urban,Convenience,390,Fama UC-04,N
5,Fama,Urban,Convenience,391,Fama UC-05,N
6,Leo,Urban,Moderation,1863,Leo UM-01,Y
6,Leo,Urban,Moderation,1864,Leo UM-02,Y
6,Leo,Urban,Moderation,1865,Leo UM-03,Y
6,Leo,Urban,Moderation,1866,Leo UM-04,Y
6,Leo,Urban,Moderation,1867,Leo UM-05,Y
6,Leo,Urban,Moderation,1868,Leo UM-06,Y
6,Leo,Urban,Moderation,1869,Leo UM-07,Y
6,Leo,Urban,Moderation,1870,Leo UM-08,Y
6,Leo,Urban,Moderation,1871,Leo UM-09,Y
6,Leo,Urban,Moderation,1872,Leo UM-10,Y
6,Leo,Urban,Moderation,1873,Leo UM-11,Y
6,Leo,Urban,Moderation,1874,Leo UM-12,Y
6,Leo,Urban,Moderation,1875,Leo UM-13,Y
6,Leo,Urban,Moderation,1876,Leo UM-14,Y
6,Leo,Urban,Moderation,1877,Leo UM-15,Y
6,Leo,Urban,Moderation,1878,Leo UM-16,Y
6,Leo,Urban,Moderation,1879,Leo UM-17,Y
6,Leo,Urban,Moderation,1880,Leo UM-18,Y
6,Leo,Urban,Moderation,1881,Leo UM-19,Y
6,Leo,Urban,Convenience,1882,Leo UC-01,N
6,Leo,Urban,Convenience,1883,Leo UC-02,N
6,Leo,Urban,Convenience,1884,Leo UC-03,N
6,Leo,Urban,Convenience,1885,Leo UC-04,N
6,Leo,Urban,Convenience,1886,Leo UC-05,N
6,Leo,Urban,Convenience,1887,Leo UC-06,N
6,Leo,Urban,Convenience,1888,Leo UC-07,N
6,Leo,Urban,Convenience,1889,Leo UC-08,N
6,Leo,Urban,Convenience,1890,Leo UC-09,N
6,Leo,Urban,Convenience,1891,Leo UC-10,N
6,Leo,Urban,Convenience,1892,Leo UC-11,N
6,Leo,Urban,Convenience,1893,Leo UC-12,N
6,Leo,Urban,Convenience,1894,Leo UC-13,N
6,Leo,Urban,Convenience,1895,Leo UC-14,N
6,Leo,Urban,Convenience,1896,Leo UC-15,N
6,Leo,Urban,Convenience,1897,Leo UC-16,N
6,Leo,Urban,Convenience,1898,Leo UC-17,N
6,Leo,Urban,Convenience,1899,Leo UC-18,N
6,Leo,Urban,Convenience,1900,Leo UC-19,N
6,Leo,Urban,Convenience,1901,Leo UC-20,N
6,Leo,Urban,Convenience,1902,Leo UC-21,N
6,Leo,Urban,Convenience,1903,Leo UC-22,N
6,Leo,Urban,Convenience,1904,Leo UC-23,N
6,Leo,Urban,Convenience,1905,Leo UC-24,N
6,Leo,Urban,Convenience,1906,Leo UC-25,N
6,Leo,Urban,Convenience,1907,Leo UC-26,N
7,VanArsdel,Rural,Productivity,392,Maximus RP-01,N
7,VanArsdel,Rural,Productivity,393,Maximus RP-02,N
7,VanArsdel,Rural,Select,394,Maximus RS-01,N
7,VanArsdel,Rural,Select,395,Maximus RS-02,N
7,VanArsdel,Urban,Moderation,396,Maximus UM-01,Y
7,VanArsdel,Urban,Moderation,397,Maximus UM-02,Y
7,VanArsdel,Urban,Moderation,398,Maximus UM-03,Y
7,VanArsdel,Urban,Moderation,399,Maximus UM-04,Y
7,VanArsdel,Urban,Moderation,400,Maximus UM-05,Y
7,VanArsdel,Urban,Moderation,401,Maximus UM-06,Y
7,VanArsdel,Urban,Moderation,402,Maximus UM-07,Y
7,VanArsdel,Urban,Moderation,403,Maximus UM-08,Y
7,VanArsdel,Urban,Moderation,404,Maximus UM-09,Y
7,VanArsdel,Urban,Moderation,405,Maximus UM-10,Y
7,VanArsdel,Urban,Moderation,406,Maximus UM-11,Y
7,VanArsdel,Urban,Moderation,407,Maximus UM-12,Y
7,VanArsdel,Urban,Moderation,408,Maximus UM-13,Y
7,VanArsdel,Urban,Moderation,409,Maximus UM-14,Y
7,VanArsdel,Urban,Moderation,410,Maximus UM-15,Y
7,VanArsdel,Urban,Moderation,411,Maximus UM-16,Y
7,VanArsdel,Urban,Moderation,412,Maximus UM-17,Y
7,VanArsdel,Urban,Moderation,413,Maximus UM-18,Y
7,VanArsdel,Urban,Moderation,414,Maximus UM-19,Y
7,VanArsdel,Urban,Moderation,415,Maximus UM-20,Y
7,VanArsdel,Urban,Moderation,416,Maximus UM-21,Y
7,VanArsdel,Urban,Moderation,417,Maximus UM-22,Y
7,VanArsdel,Urban,Moderation,418,Maximus UM-23,Y
7,VanArsdel,Urban,Moderation,419,Maximus UM-24,Y
7,VanArsdel,Urban,Moderation,420,Maximus UM-25,Y
7,VanArsdel,Urban,Moderation,421,Maximus UM-26,Y
7,VanArsdel,Urban,Moderation,422,Maximus UM-27,Y
7,VanArsdel,Urban,Moderation,423,Maximus UM-28,Y
7,VanArsdel,Urban,Moderation,424,Maximus UM-29,Y
7,VanArsdel,Urban,Moderation,425,Maximus UM-30,Y
7,VanArsdel,Urban,Moderation,426,Maximus UM-31,Y
7,VanArsdel,Urban,Moderation,427,Maximus UM-32,Y
7,VanArsdel,Urban,Moderation,428,Maximus UM-33,Y
7,VanArsdel,Urban,Moderation,429,Maximus UM-34,Y
7,VanArsdel,Urban,Moderation,430,Maximus UM-35,Y
7,VanArsdel,Urban,Moderation,431,Maximus UM-36,Y
7,VanArsdel,Urban,Moderation,432,Maximus UM-37,Y
7,VanArsdel,Urban,Moderation,433,Maximus UM-38,Y
7,VanArsdel,Urban,Moderation,434,Maximus UM-39,Y
7,VanArsdel,Urban,Moderation,435,Maximus UM-40,Y
7,VanArsdel,Urban,Moderation,436,Maximus UM-41,Y
7,VanArsdel,Urban,Moderation,437,Maximus UM-42,Y
7,VanArsdel,Urban,Moderation,438,Maximus UM-43,Y
7,VanArsdel,Urban,Moderation,439,Maximus UM-44,Y
7,VanArsdel,Urban,Moderation,440,Maximus UM-45,Y
7,VanArsdel,Urban,Moderation,441,Maximus UM-46,Y
7,VanArsdel,Urban,Moderation,442,Maximus UM-47,Y
7,VanArsdel,Urban,Moderation,443,Maximus UM-48,Y
7,VanArsdel,Urban,Moderation,444,Maximus UM-49,Y
7,VanArsdel,Urban,Moderation,445,Maximus UM-50,Y
7,VanArsdel,Urban,Moderation,446,Maximus UM-51,Y
7,VanArsdel,Urban,Moderation,447,Maximus UM-52,Y
7,VanArsdel,Urban,Moderation,448,Maximus UM-53,Y
7,VanArsdel,Urban,Moderation,449,Maximus UM-54,Y
7,VanArsdel,Urban,Moderation,450,Maximus UM-55,Y
7,VanArsdel,Urban,Moderation,451,Maximus UM-56,Y
7,VanArsdel,Urban,Moderation,452,Maximus UM-57,Y
7,VanArsdel,Urban,Moderation,453,Maximus UM-58,Y
7,VanArsdel,Urban,Moderation,454,Maximus UM-59,Y
7,VanArsdel,Urban,Moderation,455,Maximus UM-60,Y
7,VanArsdel,Urban,Moderation,456,Maximus UM-61,Y
7,VanArsdel,Urban,Moderation,457,Maximus UM-62,Y
7,VanArsdel,Urban,Moderation,458,Maximus UM-63,Y
7,VanArsdel,Urban,Moderation,459,Maximus UM-64,Y
7,VanArsdel,Urban,Moderation,460,Maximus UM-65,Y
7,VanArsdel,Urban,Moderation,461,Maximus UM-66,Y
7,VanArsdel,Urban,Moderation,462,Maximus UM-67,Y
7,VanArsdel,Urban,Moderation,463,Maximus UM-68,Y
7,VanArsdel,Urban,Moderation,464,Maximus UM-69,Y
7,VanArsdel,Urban,Moderation,465,Maximus UM-70,Y
7,VanArsdel,Urban,Moderation,466,Maximus UM-71,Y
7,VanArsdel,Urban,Moderation,467,Maximus UM-72,Y
7,VanArsdel,Urban,Moderation,468,Maximus UM-73,Y
7,VanArsdel,Urban,Moderation,469,Maximus UM-74,Y
7,VanArsdel,Urban,Moderation,470,Maximus UM-75,Y
7,VanArsdel,Urban,Moderation,471,Maximus UM-76,Y
7,VanArsdel,Urban,Moderation,472,Maximus UM-77,Y
7,VanArsdel,Urban,Moderation,473,Maximus UM-78,Y
7,VanArsdel,Urban,Moderation,474,Maximus UM-79,Y
7,VanArsdel,Urban,Moderation,475,Maximus UM-80,Y
7,VanArsdel,Urban,Moderation,476,Maximus UM-81,Y
7,VanArsdel,Urban,Moderation,477,Maximus UM-82,Y
7,VanArsdel,Urban,Moderation,478,Maximus UM-83,Y
7,VanArsdel,Urban,Moderation,479,Maximus UM-84,Y
7,VanArsdel,Urban,Moderation,480,Maximus UM-85,Y
7,VanArsdel,Urban,Moderation,481,Maximus UM-86,Y
7,VanArsdel,Urban,Moderation,482,Maximus UM-87,Y
7,VanArsdel,Urban,Moderation,483,Maximus UM-88,Y
7,VanArsdel,Urban,Moderation,484,Maximus UM-89,Y
7,VanArsdel,Urban,Moderation,485,Maximus UM-90,Y
7,VanArsdel,Urban,Moderation,486,Maximus UM-91,Y
7,VanArsdel,Urban,Moderation,487,Maximus UM-92,Y
7,VanArsdel,Urban,Moderation,488,Maximus UM-93,Y
